Ҳамдами шамъу ғурубу ҳамнишини қамарам	همدم شمع و غروب و همنشين قمرم
Кош хокам ба даҳан меҳр намепарвардам	کاش خاکم به دهن مهر نمی پروردم
Меҳри дидори туам бехта хоке ба сарам	مهر ديدار توام بيخته خاکی به سرم
Боз оғӯши маро лона тавонӣ кардан	باز آغوش مرا لانه توانی کردن
Боз гӯшам бинавозиву бигӯӣ	باز گوشم بنوازی و بگويی
падарам	پدرم
Боз оӣ ки Аҳуро ба барам биншинад	باز آيی که اهورا به برم بنشيند
Бисароӣ	بسرايی
ки зи нобудии овоз карам	که ز نابودی آواز کرَم
Занги дар кандаму занҷир ба ҷояш бастам	زنگ در کندم و زنجير به جايش بستم
Кӯст ангушти зарифат бизанад занги дарам	کوست انگشت ظريفت بزند زنگ درم
Кӯст обии нигоҳат сурхи лабҳоят кӯ	کوست آبی نگاهت سرخ لبهايت کو
Зардии зулфи туро дар чӣ китобе нигарам	زردی زلف تو‌را در چه کتابی نگرم
Акси ларзони ту ҷону ҷигарам месӯзад	عکس لرزان تو جان و جگرم می‌سوزد
Ҷигарам во ҷигарам во ҷигарам во ҷигарам	جگرم وا جگرم وا جگرم وا جگرم
Дигар чизе моро шигифтзада намекунад	ديگر چيزی ما‌را شگفت‌ زده نمی کند
Гӯё офарида шудаем то дар таҳи чоҳи ҳақорат битапем	گويا آفريده شده ايم تا در ته چاه حقارت بتپيم
Забони вазину баландовозаамон дар хостгоҳаш забун шуд	زبان وزين و بلندآوازه مان در خاستگاهش زبون شد
Пазируфтем	پذيرفتيم
Хатти мо пайвандамонро бо гузаштаву имрӯзу фардо хат заду бурид	خط ما پيوندمان‌را با گذشته و امروز و فردا خط زد و بريد
Пазируфтем	پذيرفتيم
Тоҷикҳоро даста-даста водор ба тағйири ҳувият карданд	تاجيک ها‌را دسته دسته وادار به تغيير هويت کردند
Пазируфтем	پذيرفتيم
Наврӯзамон дар гоҳшумории аҷнабӣ берӯзу овора шуд	نوروزمان در گاهشماری اجنبی بی روز و آواره شد
Пазируфтем	پذيرفتيم
Ҳасрати Бухорову Самарқанд шеър шуд тарона шуд достон шуд яъс шуд ва дар ниҳонхонаи дилҳои мо хушкид	حسرت بخارا و سمرقند شعر شد ترانه شد داستان شد ياس شد و در نهانخانۀ دل‌های ما خشکيد
Пазируфтем	پذيرفتيم
Ангор мо офарида шудаем то ҳар нопазируфтаниро бипазирем ҳар носутуданиро биситоем ва ҳар номаъқулеро маъқул бидонем	انگار ما آفريده شده ايم تا هر ناپذيرفتنی‌را بپذيريم هر ناستودنی‌را بستائيم و هر نامعقولی‌را معقول بدانيم
Ва сарвароне ки бар тахти мо такя заданд ҳамагӣ аз ин бардахӯии мо торе таниданд ва моро бар он тор муҳкамтар бастанд то беш аз пеш пазирои нопазируфтаниҳо бошем	و سرورانی که بر تخت ما تکيه زدند همگی از اين برده خويی ما تاری تنديدند و ما‌را بر آن تار محکم تر بستند تا بيش از پيش پذيرای ناپذيرفتنی‌ها باشيم
Миллати рустамзои мо бо зиллату ситамҳои имрӯз хӯ гирифтааст	ملت رستمزای ما با ذلت و ستمهای امروز خو گرفته است
Боке нест ки қаторҳои мо дар он сӯи марз тавассути чанд узбак барои моҳҳо мутаваққиф шудаанд	باکی نيست که قطارهای ما در آن سوی مرز توسط چند ازبک برای ماهها متوقف شده اند
Онро ҳам мепазирем	آن‌را هم می‌پذيريم
То балои сел Кӯлобро дарнавардаду сарвари узбакро ба тараҳҳум водорад ва адад аз вогунҳои вомонда ба мақсади Тоҷикистон роҳ биуфтанд нидои дуруд бар Ислом Каримов	تا بلای سيل کولاب‌را درنوردد و سرور ازبک‌را به ترحم وادارد و عدد از واگن‌های وامانده به مقصد تاجيکستان راه بيفتند ندای درود بر اسلام کريمف
сар медиҳем ва аз расонаҳо ҷор мезанем ки ин сарвари узбак аҷаб хуб одамест	سر می‌دهيم و از رسانه‌ها جار می‌زنيم که اين سرور ازبک عجب خوب آدمی است
Ғаддории ӯро ғамхорӣ ҷилва медиҳем	غداری او‌را غمخواری جلوه می‌دهيم
Табоҳии ниятҳои он Темурланги Сониро хайрхоҳӣ унвон мекунем	تباهی نيت‌های آن تيمورلنگ ثانی‌را خيرخواهی عنوان می‌کنيم
Бухорову Самарқандро ба холи ҳиндуи номавҷудаш сад бори дигар мебахшем	بخارا و سمرقند‌را به خال هندوی ناموجودش صد بار ديگر می‌بخشيم
Ва фаромӯш мекунем ки ҳамин муддате пеш ин оқо мегуфт ба далели таъмири роҳи оҳан вуруди вогунҳо ба хоки Тоҷикистон номумкин аст	و فراموش می‌کنيم که همين مدتی پيش اين آقا می‌گفت به دليل تعمير راه آهن ورود واگن‌ها به خاک تاجيکستان ناممکن است
Фаромӯш мекунем аз ӯ бихоҳем ки садҳо вогуни боқимондаро ҳам раҳо кунад ҳоло ки ин чанд-торо фиристода	فراموش می‌کنيم از او بخواهيم که صدها واگن باقی مانده‌را هم رها کند حالا که اين چندتا‌را فرستاده
На мо миллати қаноъатпешаем	نه ما ملت قناعت پيشه ايم
Қаноъат мекунем то шояд рӯзе рӯзиамон ҳосил шавад	قناعت می‌کنيم تا شايد روزی روزیمان حاصل شود
